"","X","X.1","PM2.5","PM10","SO2","CO","NO2","O3","HUM","PRES","WSPD","TEMP","ACTV","MORB.","Case","log.Case.1.","log.MORB..1."
"1556","2020-04-04","南京",30,69.6666666666667,10.3333333333333,0.933333333333334,44.3333333333333,127.333333333333,62.6666666666667,1019.66666666667,1.63333333333333,12.6666666666667,5.02596666666666,-3.46944695195361e-18,0,0,0
"1557","2020-04-05","南京",29,72.6666666666667,10.6666666666667,0.900000000000001,44.3333333333333,123.666666666667,60,1020.66666666667,1.63333333333333,13.6666666666667,4.5063,-3.46944695195361e-18,0,0,0
"1558","2020-04-06","南京",28,75,9.66666666666667,0.866666666666668,43.6666666666667,118.666666666667,62.3333333333333,1021,1.63333333333333,14.5,4.062,-3.46944695195361e-18,0,0,0
"1559","2020-04-07","南京",23.3333333333333,65.3333333333333,8.66666666666667,0.833333333333334,48.6666666666667,103.333333333333,62.6666666666667,1020,2.4,15.8333333333333,4.62306666666666,-3.46944695195361e-18,0,0,0
"1560","2020-04-08","南京",27,66,9,0.900000000000001,54.3333333333333,120,59.6666666666667,1017,1.9,15.5,5.2073,-3.46944695195361e-18,0,0,0
"1561","2020-01-22","南充",75,95,7,1,30,68,87,977,0.9,10,7.5519,0,0,0,0
"1562","2020-01-23","南充",71,87,7,0.95,27,56,81.5,977.5,0.9,10.75,7.52395,0,0,0,0
"1563","2020-01-24","南充",62.3333333333333,76,7.33333333333333,0.866666666666667,23.6666666666667,58,83.3333333333333,978.666666666667,1.4,10.1666666666667,7.0984,0,0,0,0
"1564","2020-01-25","南充",47.6666666666667,57.3333333333333,7,0.733333333333333,18.6666666666667,58,83.6666666666667,981.666666666667,1.9,8.83333333333333,6.45396666666667,0,0,0,0
"1565","2020-01-26","南充",36.6666666666667,45.3333333333333,7.33333333333333,0.666666666666667,16.6666666666667,64,86.6666666666667,983.666666666667,2.4,7.33333333333333,5.97996666666667,0,0,0,0
"1566","2020-01-27","南充",34.3333333333333,42.6666666666667,7.66666666666667,0.666666666666666,16.6666666666667,63,89,983.333333333333,2.4,7,5.73666666666667,0,0,0,0
"1567","2020-01-28","南充",39.6666666666667,48.3333333333333,8.66666666666667,0.733333333333333,17.3333333333333,55.3333333333333,85.3333333333333,981.333333333333,1.9,7.33333333333333,5.55743333333333,0.003108003,2,1.09861228866811,0.00310318314284728
"1568","2020-01-29","南充",43.3333333333333,51.6666666666667,9.33333333333333,0.8,18,54.3333333333333,89.6666666666667,981.333333333333,1.4,7.33333333333333,5.17543333333334,0.004662005,3,1.38629436111989,0.00465117151215764
"1569","2020-01-30","南充",45.3333333333333,54.3333333333333,9.33333333333333,0.833333333333333,18.6666666666667,55.6666666666667,89.6666666666667,983,0.9,7,4.83846666666667,0.010878011,7,2.07944154167984,0.010819271037055
"1570","2020-01-31","南充",47.3333333333333,56,9.33333333333333,0.833333333333333,18,56.3333333333333,87.3333333333333,983,0.9,7.66666666666667,4.35586666666667,0.010878011,7,2.07944154167984,0.010819271037055
"1571","2020-02-01","南充",55,63.6666666666667,8.33333333333333,0.833333333333333,15.6666666666667,52.3333333333333,88,981.666666666667,0.9,7.83333333333333,3.90456666666667,0.017094017,11,2.484906649788,0.0169495582213363
"1572","2020-02-02","南充",56.3333333333333,64.6666666666667,8.33333333333333,0.8,13.6666666666667,50.6666666666667,89,980.333333333333,0.9,8,3.50913333333334,0.021756022,14,2.70805020110221,0.0215227372545215
"1573","2020-02-03","南充",52,59.6666666666667,8.33333333333333,0.766666666666667,14.6666666666667,56.3333333333333,97.6666666666667,981.666666666667,1.4,7.66666666666667,3.48006666666667,0.023310024,15,2.77258872223978,0.023042494821414
"1574","2020-02-04","南充",43,50.6666666666667,9.33333333333333,0.7,17,67,95.3333333333333,982.666666666667,1.4,8,3.5018,0.017094018,11,2.484906649788,0.0169495592045297
"1575","2020-02-05","南充",46.3333333333333,53.3333333333333,9.33333333333333,0.733333333333333,17.6666666666667,63.6666666666667,92,983,1.4,9,3.4987,0.007770009,5,1.79175946922805,0.007739977940826
"1576","2020-02-06","南充",47.3333333333333,54.6666666666667,9,0.733333333333333,15.3333333333333,64,92.3333333333333,981,1.96666666666667,9.16666666666667,3.34806666666667,0.004662006,3,1.38629436111989,0.00465117250751735
"1577","2020-02-07","南充",45,52,8,0.766666666666667,13.6666666666667,57,93,981,1.96666666666667,9,3.1368,0.004662006,3,1.38629436111989,0.00465117250751735
"1578","2020-02-08","南充",42.6666666666667,50,7.33333333333333,0.8,14,59.6666666666667,93.6666666666667,982.333333333333,1.7,8.33333333333333,2.96393333333334,0.004662006,3,1.38629436111989,0.00465117250751735
"1579","2020-02-09","南充",45.6666666666667,53.3333333333333,7.33333333333333,0.833333333333333,14.6666666666667,65.6666666666667,94.6666666666667,986.333333333333,0.633333333333333,8.66666666666667,2.87513333333334,0.004662006,3,1.38629436111989,0.00465117250751735
"1580","2020-02-10","南充",57.6666666666667,66.6666666666667,7.33333333333333,0.866666666666666,15,65.3333333333333,86.3333333333333,986.666666666667,1.13333333333333,10,2.81316666666667,0.004662006,3,1.38629436111989,0.00465117250751735
